,chr,x1,x2
1199,14,78390000,78710000
1200,14,253260000,253630000
1201,14,331650000,332000000
1202,14,80400000,80640000
1203,14,150750000,151020000
1204,14,349740000,350000000
1205,14,84420000,84700000
1206,14,84420000,84780000
1207,14,223110000,223540000
1208,14,311550000,312000000
1209,14,104520000,104820000
1210,15,0,270000
1211,15,146730000,147020000
1212,15,196980000,197270000
1213,15,349740000,350000000
1214,15,225120000,225380000
1215,15,0,350000
1216,15,215070000,215450000
1217,15,261300000,261500000
1218,15,0,320000
1219,15,176880000,177260000
1220,15,108540000,108780000
1221,15,144720000,144980000
1222,15,341700000,342000000
1223,15,156780000,157010000
1224,15,104520000,104820000
1225,15,221100000,221510000
1226,15,343710000,344000000
1227,15,293460000,294000000
1228,15,363810000,364000000
1229,15,124620000,124820000
1230,15,126630000,127030000
1231,15,90450000,90670000
1232,15,247230000,247480000
1233,15,353760000,354000000
1234,15,188940000,189240000
1235,15,349740000,350000000
1236,15,0,480000
1237,15,307530000,308000000
1238,15,130650000,130910000
1239,15,237180000,237350000
1240,15,341700000,342000000
1241,15,297480000,297730000
1242,15,213060000,213470000
1243,15,0,390000
1244,15,80400000,80760000
1245,15,201000000,201180000
1246,15,128640000,128830000
1247,15,265320000,265560000
1248,15,241200000,241550000
1249,15,180900000,181230000
1250,15,174870000,175140000
1251,15,231150000,231540000
1252,15,38190000,38290000
1253,16,367830000,368000000
1254,16,341700000,342000000
1255,16,92460000,92730000
1256,16,144720000,145050000
1257,16,196980000,197230000
1258,16,209040000,209460000
1259,16,0,180000
1260,16,329640000,330000000
1261,16,219090000,219550000
1262,16,309540000,310000000
1263,16,233160000,233420000
1264,16,293460000,293670000
1265,16,104520000,104830000
1266,16,229140000,229490000
1267,16,0,260000
1268,16,142710000,142950000
1269,16,0,20000
1270,16,196980000,197170000
1271,16,0,200000
1272,16,363810000,364000000
1273,16,215070000,215540000
1274,16,116580000,117010000
1275,16,245220000,245560000
1276,16,106530000,106810000
1277,16,192960000,193230000
1278,16,0,320000
1279,16,0,600000
1280,16,251250000,251500000
1281,16,235170000,235350000
1282,16,285420000,285650000
1283,16,106530000,106830000
1284,16,239190000,239480000
1285,16,341700000,342000000
1286,16,329640000,330000000
1287,16,357780000,358000000
1288,16,126630000,126980000
1289,16,106530000,106770000
1290,16,221100000,221340000
1291,16,128640000,128860000
1292,16,48240000,48260000
1293,17,182910000,183100000
1294,17,0,220000
1295,17,160800000,161080000
1296,17,219090000,219380000
1297,17,68340000,68550000
1298,17,186930000,187100000
1299,17,0,280000
1300,17,381900000,382000000
1301,17,168840000,169120000
1302,17,227130000,227440000
1303,17,180900000,181210000
1304,17,245220000,245560000
1305,17,229140000,229460000
1306,17,132660000,132900000
1307,17,48240000,48260000
1308,17,305520000,305670000
1309,17,211050000,211270000
1310,17,86430000,86660000
1311,17,94470000,94800000
1312,17,257280000,257460000
1313,17,345720000,346000000
1314,17,287430000,287710000
1315,17,92460000,92820000
1316,17,337680000,338000000
1317,17,271350000,271670000
1318,17,371850000,372000000
1319,17,231150000,231400000
1320,17,243210000,243400000
1321,17,281400000,281740000
1322,17,0,210000
1323,17,90450000,90830000
1324,17,0,430000
1325,17,196980000,197430000
1326,17,387930000,388000000
1327,17,219090000,219280000
1328,17,297480000,298000000
1329,17,98490000,98760000
1330,17,150750000,151050000
1331,17,92460000,92760000
1332,17,0,170000
1333,17,102510000,102750000
1334,17,223110000,223470000
1335,17,110550000,110710000
1336,17,239190000,239390000
1337,17,0,190000
1338,17,80400000,80720000
1339,17,146730000,147070000
1340,17,156780000,156990000
1341,17,192960000,193210000
1342,17,0,150000
1343,17,110550000,110730000
1344,18,124620000,124840000
1345,18,114570000,114800000
1346,18,148740000,149050000
1347,18,213060000,213410000
1348,18,182910000,183180000
1349,18,124620000,125050000
1350,18,311550000,312000000
1351,18,323610000,324000000
1352,18,363810000,364000000
1353,18,102510000,102760000
1354,18,217080000,217420000
1355,18,0,410000
1356,18,0,570000
1357,18,108540000,108960000
1358,18,345720000,346000000
1359,18,156780000,157320000
1360,18,263310000,263540000
1361,18,0,390000
1362,18,231150000,231420000
1363,18,114570000,114970000
1364,18,180900000,181180000
1365,18,337680000,338000000
1366,18,259290000,259540000
1367,18,114570000,114830000
1368,18,0,190000
1369,18,64320000,64620000
1370,18,331650000,332000000
1371,18,136680000,137000000
1372,18,251250000,251530000
1373,18,86430000,86740000
1374,18,365820000,366000000
1375,18,0,250000
1376,18,176880000,177230000
1377,18,138690000,138870000
1378,18,353760000,354000000
1379,18,0,120000
1380,18,231150000,231510000
1381,18,68340000,68770000
1382,18,100500000,100940000
1383,18,221100000,221430000
1384,19,16080000,16110000
1385,19,84420000,84630000
1386,19,257280000,257500000
1387,19,160800000,161030000
1388,19,263310000,263340000
1389,19,0,320000
1390,19,196980000,197230000
1391,19,158790000,159060000
1392,19,339690000,340000000
1393,19,106530000,106770000
1394,19,235170000,235440000
1395,19,196980000,197130000
1396,19,221100000,221340000
1397,19,217080000,217400000
1398,19,42210000,42330000
1399,19,367830000,367870000
1400,19,82410000,82830000
1401,19,148740000,149070000
1402,19,132660000,132980000
1403,19,359790000,360000000
1404,19,0,370000
1405,19,231150000,231320000
1406,19,188940000,189280000
1407,19,0,320000
1408,19,355770000,356000000
1409,19,154770000,155130000
1410,19,229140000,229480000
1411,19,0,430000
1412,19,0,370000
1413,19,0,260000
1414,19,54270000,54630000
1415,19,0,180000
1416,19,84420000,84680000
1417,20,98490000,98750000
1418,20,237180000,237480000
1419,20,309540000,310000000
1420,20,219090000,219480000
1421,20,150750000,151280000
1422,20,146730000,147370000
1423,20,82410000,82640000
1424,20,253260000,253520000
1425,20,357780000,358000000
1426,20,293460000,294000000
1427,20,331650000,332000000
1428,20,241200000,241550000
1429,20,267330000,267630000
1430,20,188940000,189380000
1431,20,16080000,16160000
1432,20,46230000,46310000
1433,20,361800000,362000000
1434,20,80400000,80690000
1435,20,0,310000
1436,20,219090000,219400000
1437,20,0,170000
1438,20,211050000,211200000
1439,20,265320000,265580000
1440,20,0,320000
1441,20,257280000,257500000
1442,20,82410000,82630000
1443,20,365820000,366000000
1444,20,0,290000
1445,20,110550000,110790000
1446,20,0,230000
1447,20,0,160000
1448,20,329640000,330000000
1449,20,0,160000
1450,20,102510000,102770000
1451,20,100500000,100960000
1452,20,0,150000
1453,21,379890000,379980000
1454,21,365820000,366000000
1455,21,138690000,139010000
1456,21,188940000,189260000
1457,21,138690000,138980000
1458,21,152760000,153020000
1459,21,217080000,217430000
1460,21,251250000,251540000
1461,21,0,210000
1462,21,90450000,90780000
1463,21,329640000,330000000
1464,21,347730000,348000000
1465,21,357780000,358000000
1466,21,106530000,107030000
1467,21,110550000,110810000
1468,21,205020000,205230000
1469,21,0,250000
1470,21,52260000,52570000
1471,21,267330000,267590000
1472,21,140700000,140960000
1473,21,0,40000
1474,21,2010000,2050000
1475,21,12060000,12100000
1476,22,279390000,279540000
1477,22,335670000,336000000
1478,22,0,300000
1479,22,261300000,261470000
1480,22,132660000,132990000
1481,22,359790000,360000000
1482,22,198990000,199230000
1483,22,98490000,98650000
1484,22,281400000,281660000
1485,22,335670000,336000000
1486,22,271350000,271640000
1487,22,331650000,332000000
1488,22,106530000,106910000
1489,22,0,360000
1490,22,86430000,86750000
1491,22,263310000,263640000
1492,22,178890000,179000000
1493,22,0,370000
1494,22,0,370000
1495,22,76380000,76720000
1496,22,146730000,147100000
1497,22,134670000,134920000
1498,X,295470000,295730000
1499,X,0,440000
1500,X,108540000,108830000
1501,X,164820000,165130000
1502,X,142710000,142920000
1503,X,0,120000
1504,X,160800000,160940000
1505,X,144720000,145300000
1506,X,345720000,346000000
1507,X,186930000,187350000
1508,X,0,530000
1509,X,213060000,213490000
1510,X,337680000,338000000
1511,X,0,260000
1512,X,134670000,135350000
1513,X,301500000,302000000
1514,X,339690000,340000000
1515,X,188940000,189370000
1516,X,120600000,120890000
1517,X,301500000,302000000
1518,X,333660000,334000000
1519,X,0,390000
1520,X,203010000,203510000
1521,X,92460000,92790000
1522,X,311550000,311700000
1523,X,219090000,219420000
1524,X,0,280000
1525,X,0,150000
1526,X,28140000,28310000
1527,X,337680000,337720000
1528,X,150750000,151310000
1529,X,277380000,278000000
1530,X,0,600000
1531,X,215070000,215390000
1532,X,231150000,231380000
1533,X,146730000,147080000
1534,X,146730000,147370000
1535,X,140700000,141020000
1536,X,166830000,167080000
1537,X,114570000,114930000
1538,X,207030000,207210000
1539,X,138690000,139020000
1540,X,203010000,203430000
1541,X,0,270000
1542,X,313560000,314000000
1543,X,317580000,317610000
1544,X,90450000,90750000
1545,X,152760000,153080000
1546,X,180900000,181180000
1547,X,331650000,332000000
1548,X,0,230000
1549,X,339690000,340000000
1550,X,110550000,110920000
1551,X,229140000,229510000
1552,X,92460000,92950000
1553,X,281400000,282000000
1554,X,325620000,326000000
1555,X,146730000,147300000
1556,X,251250000,251500000
1557,X,0,320000
1558,X,148740000,149230000
1559,X,110550000,110720000
1560,X,168840000,169350000
1561,X,0,350000
1562,X,309540000,310000000
1563,X,221100000,221250000
1564,X,369840000,370000000
1565,X,207030000,207360000
1566,X,0,310000
1567,X,186930000,187280000
1568,X,223110000,223520000
1569,X,377880000,377920000
1570,X,315570000,315780000
1571,X,0,100000
1572,X,120600000,120690000
1573,Y,146730000,146760000
1574,Y,379890000,379910000
1575,Y,2010000,2030000
1576,Y,317580000,317640000
1577,Y,343710000,343790000
1578,Y,347730000,347780000
1579,Y,2010000,2050000
1580,Y,231150000,231200000
1581,Y,387930000,387960000
1582,Y,14070000,14100000
1583,Y,261300000,261330000
1584,Y,277380000,277410000
1585,Y,345720000,345740000
1586,Y,0,20000
1587,Y,277380000,277440000
1588,Y,385920000,385970000
1589,Y,387930000,387960000
1590,Y,2010000,2090000
1591,Y,16080000,16130000
1592,Y,335670000,335770000
1593,Y,8040000,8090000
1594,Y,22110000,22140000
1595,Y,225120000,225140000
1596,Y,259290000,259320000
1597,Y,162810000,162830000
1598,Y,215070000,215200000
1599,Y,217080000,217160000
1600,Y,305520000,305570000
1601,Y,18090000,18110000
1602,Y,138690000,138710000
1603,Y,361800000,361820000
1604,Y,0,350000
1605,Y,194970000,195030000
